Script started on Monday 20 October 2014 05:14:49 PM CDT
root@naveen-Inspiron-1525: /home/naveenroot@naveen-Inspiron-1525:/home/naveen# 
Welcome to the MySQL monitor.  Commands end with ; or \g.
Your MySQL connection id is 39
Server version: 5.5.34-0ubuntu0.13.04.1 (Ubuntu)

Copyright (c) 2000, 2013, Oracle and/or its affiliates. All rights reserved.

Oracle is a registered trademark of Oracle Corporation and/or its
affiliates. Other names may be trademarks of their respective
owners.

Type 'help;' or '\h' for help. Type '\c' to clear the current input statement.

mysql> 
mysql> show tables;
ERROR 1046 (3D000): No database selected
mysql> use soccerLeague2014;
+--------------------+
| Database           |
+--------------------+
| information_schema |
| mysql              |
| naveen             |
| performance_schema |
| soccerLeague2014   |
| test               |
+--------------------+
6 rows in set (0.00 sec)

mysql> use soccerLeague2014;
Reading table information for completion of table and column names
You can turn off this feature to get a quicker startup with -A

Database changed
mysql> show tables;
+----------------------------+
| Tables_in_soccerLeague2014 |
+----------------------------+
| Club                       |
| Fixtures                   |
| Fouls                      |
| Goals                      |
| LeaguePlayer               |
| LineUp                     |
| Manager                    |
| PastMatches                |
| PlayerMatchStats           |
| Referee                    |
| Seasons                    |
| Squad                      |
| SquadManager               |
| SquadPlayers               |
| Standings                  |
| Substitute                 |
| TeamMatchStats             |
+----------------------------+
17 rows in set (0.00 sec)

mysql> select * from Club;
+--------+---------------------+------------+------------------+------------------+------------------+----------+------------------+------------------+---------------------------------------+
| ClubId | ClubName            | Founded    | ClubOwner        | Chairman         | Nickname         | Mascot   | CurrentAwayColor | CurrentHomeColor | Stadium                               |
+--------+---------------------+------------+------------------+------------------+------------------+----------+------------------+------------------+---------------------------------------+
|      1 | Atletico de Kolkata | 2014-08-08 | Sourav Ganguly   | Sanjiv Goenka    | Sanjiv Goenka    | Lion     | Black            | Red              | Salt Lake Stadium                     |
|      2 | Chennaiyin          | 2014-08-03 | MS Dhoni         | A Bachchan       | A Bachchan       | Monster  | White            | Yellow           | Jawaharlal Nehru Stadium (Chennai)    |
|      3 | Delhi Dynamos       | 2014-07-31 | S.N. Sharma      | S.N. Sharma      | S.N. Sharma      | Plane    | Blue             | Green            | Jawaharlal Nehru Stadium (Delhi)      |
|      4 | Goa                 | 2014-08-04 | Virat Kohli      | Venugopal Dhoot  | Venugopal Dhoot  | Bull     | Green            | Brown            | Fatorda Stadium                       |
|      5 | Kerala Blasters     | 2014-08-15 | Sachin Tendulkar | Prasad V Potluri | Prasad V Potluri | Elephant | Red              | Black            | Jawaharlal Nehru Stadium (Kochi)      |
|      6 | Mumbai City         | 2014-08-01 | Ranbir Kapoor    | Bimal Parekh     | Bimal Parekh     | Train    | Brown            | White            | DY Patil Stadium                      |
|      7 | NorthEast United    | 2014-05-07 | John Abraham     | Shillong Lajong  | Shillong Lajong  | Stars    | Purpule          | Purpule          | Indira Gandhi Athletic Stadium        |
|      8 | Pune City           | 2014-08-21 | Hrithik Roshan   | Gaurav Modwel    | Gaurav Modwel    | Horse    | Yellow           | Blue             | Shree Shiv Chhatrapati Sports Complex |
+--------+---------------------+------------+------------------+------------------+------------------+----------+------------------+------------------+---------------------------------------+
8 rows in set (0.00 sec)

mysql> select * from Club;[1P;[1P;[1P;[1P;L;e;a;g;u;e;P;l;a;y;e;r;
+----------+-------------+-----------+------+-------------+------------+---------------+--------------+-----------+
| PlayerID | FirstName   | LastName  | Age  | Nationality | DebutDate  | CurrentClubID | TotalMatches | isRetired |
|     260 |       21 |           0 |          0 |          0 |             0 |          0 |       0 |              0 |             0 |           0 |        0 |
|     260 |       25 |           0 |          0 |          0 |             0 |          1 |       0 |              0 |             0 |           0 |        0 |
|     260 |       29 |           0 |          0 |          0 |             0 |          1 |       0 |              0 |             0 |           0 |        0 |
|     260 |       33 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     260 |       37 |           0 |          0 |          0 |             0 |          0 |       0 |              0 |             0 |           0 |        0 |
|     260 |       41 |           0 |          0 |          0 |             0 |          1 |       0 |              0 |             0 |           0 |        0 |
|     260 |       45 |           0 |          0 |          0 |             0 |          0 |       0 |              0 |             0 |           0 |        0 |
|     260 |       49 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     260 |       53 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     260 |       57 |           0 |          0 |          0 |             0 |          1 |       0 |              0 |             0 |           0 |        0 |
|     260 |       61 |           0 |          0 |          0 |             0 |          1 |       0 |              0 |             0 |           0 |        0 |
|     260 |       65 |           0 |          0 |          0 |             0 |          0 |       0 |              0 |             0 |           0 |        0 |
|     260 |       69 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     260 |       73 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     260 |       77 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     260 |       81 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     260 |       85 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     261 |        2 |           0 |          0 |          0 |             0 |          0 |       0 |              0 |             0 |           0 |        0 |
|     261 |        5 |           0 |          0 |          0 |             0 |          1 |       0 |              0 |             0 |           0 |        0 |
|     261 |       10 |           0 |          0 |          0 |             0 |          0 |       0 |              0 |             0 |           0 |        0 |
|     261 |       13 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     261 |       18 |           0 |          0 |          0 |             0 |          1 |       0 |              0 |             0 |           0 |        0 |
|     261 |       21 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     261 |       26 |           0 |          0 |          0 |             0 |          0 |       0 |              0 |             0 |           0 |        0 |
|     261 |       29 |           0 |          0 |          0 |             0 |          1 |       0 |              0 |             0 |           0 |        0 |
|     261 |       34 |           0 |          0 |          0 |             0 |          1 |       0 |              0 |             0 |           0 |        0 |
|     261 |       37 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     261 |       42 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     261 |       45 |           0 |          0 |          0 |             0 |          0 |       0 |              0 |             0 |           0 |        0 |
|     261 |       50 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     261 |       53 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     261 |       58 |           0 |          0 |          0 |             0 |          0 |       0 |              0 |             0 |           0 |        0 |
|     261 |       61 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
|     261 |       66 |           0 |          0 |          0 |             0 |          1 |       0 |              0 |             0 |           0 |        0 |
|     261 |       69 |           0 |          0 |          0 |             0 |          2 |       0 |              0 |             0 |           0 |        0 |
